1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: CB0000005ED2C921
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:41:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
10/5/22, 9:11:00 PM,C,14
10/6/22, 1:26:00 AM,C,12.5
10/6/22, 5:41:00 AM,C,11.5
10/6/22, 9:56:00 AM,C,15.5
10/6/22, 2:11:00 PM,C,24.5
10/6/22, 6:26:00 PM,C,17.5
10/6/22, 10:41:00 PM,C,14.5
10/7/22, 2:56:00 AM,C,13
10/7/22, 7:11:00 AM,C,12
10/7/22, 11:26:00 AM,C,20
10/7/22, 3:41:00 PM,C,24.5
10/7/22, 7:56:00 PM,C,16
10/8/22, 12:11:00 AM,C,13.5
10/8/22, 4:26:00 AM,C,11.5
10/8/22, 8:41:00 AM,C,12
10/8/22, 12:56:00 PM,C,23.5
10/8/22, 5:11:00 PM,C,20
10/8/22, 9:26:00 PM,C,14.5
10/9/22, 1:41:00 AM,C,13
10/9/22, 5:56:00 AM,C,12
10/9/22, 10:11:00 AM,C,15.5
10/9/22, 2:26:00 PM,C,23.5
10/9/22, 6:41:00 PM,C,16.5
10/9/22, 10:56:00 PM,C,13
10/10/22, 3:11:00 AM,C,11
10/10/22, 7:26:00 AM,C,10
10/10/22, 11:41:00 AM,C,17.5
10/10/22, 3:56:00 PM,C,17
10/10/22, 8:11:00 PM,C,13
10/11/22, 12:26:00 AM,C,10
10/11/22, 4:41:00 AM,C,8
10/11/22, 8:56:00 AM,C,9
10/11/22, 1:11:00 PM,C,21
10/11/22, 5:26:00 PM,C,16.5
10/11/22, 9:41:00 PM,C,10.5
10/12/22, 1:56:00 AM,C,9
10/12/22, 6:11:00 AM,C,8
10/12/22, 10:26:00 AM,C,15.5
10/12/22, 2:41:00 PM,C,22
10/12/22, 6:56:00 PM,C,14.5
10/12/22, 11:11:00 PM,C,12.5
10/13/22, 3:26:00 AM,C,10.5
10/13/22, 7:41:00 AM,C,9.5
10/13/22, 11:56:00 AM,C,20.5
10/13/22, 4:11:00 PM,C,21.5
10/13/22, 8:26:00 PM,C,13.5
10/14/22, 12:41:00 AM,C,11.5
10/14/22, 4:56:00 AM,C,9.5
10/14/22, 9:11:00 AM,C,11.5
10/14/22, 1:26:00 PM,C,23
10/14/22, 5:41:00 PM,C,17.5
10/14/22, 9:56:00 PM,C,13.5
10/15/22, 2:11:00 AM,C,12
10/15/22, 6:26:00 AM,C,11
10/15/22, 10:41:00 AM,C,17
10/15/22, 2:56:00 PM,C,23
10/15/22, 7:11:00 PM,C,15.5
10/15/22, 11:26:00 PM,C,13
10/16/22, 3:41:00 AM,C,12
10/16/22, 7:56:00 AM,C,11.5
10/16/22, 12:11:00 PM,C,20
10/16/22, 4:26:00 PM,C,20
10/16/22, 8:41:00 PM,C,13.5
10/17/22, 12:56:00 AM,C,12
10/17/22, 5:11:00 AM,C,10.5
10/17/22, 9:26:00 AM,C,12.5
10/17/22, 1:41:00 PM,C,22
10/17/22, 5:56:00 PM,C,16
10/17/22, 10:11:00 PM,C,11.5
10/18/22, 2:26:00 AM,C,10.5
10/18/22, 6:41:00 AM,C,9
10/18/22, 10:56:00 AM,C,16.5
10/18/22, 3:11:00 PM,C,22.5
10/18/22, 7:26:00 PM,C,13.5
10/18/22, 11:41:00 PM,C,10.5
10/19/22, 3:56:00 AM,C,9.5
10/19/22, 8:11:00 AM,C,9
10/19/22, 12:26:00 PM,C,19.5
10/19/22, 4:41:00 PM,C,19
10/19/22, 8:56:00 PM,C,12
10/20/22, 1:11:00 AM,C,10
10/20/22, 5:26:00 AM,C,10
10/20/22, 9:41:00 AM,C,10
10/20/22, 1:56:00 PM,C,11.5
10/20/22, 6:11:00 PM,C,10
10/20/22, 10:26:00 PM,C,8
10/21/22, 2:41:00 AM,C,6.5
10/21/22, 6:56:00 AM,C,5.5
10/21/22, 11:11:00 AM,C,5
10/21/22, 3:26:00 PM,C,4.5
10/21/22, 7:41:00 PM,C,4
10/21/22, 11:56:00 PM,C,4
10/22/22, 4:11:00 AM,C,3.5
10/22/22, 8:26:00 AM,C,3
10/22/22, 12:41:00 PM,C,3
10/22/22, 4:56:00 PM,C,2.5
10/22/22, 9:11:00 PM,C,2.5
10/23/22, 1:26:00 AM,C,2.5
10/23/22, 5:41:00 AM,C,2.5
10/23/22, 9:56:00 AM,C,2
10/23/22, 2:11:00 PM,C,2
10/23/22, 6:26:00 PM,C,2
10/23/22, 10:41:00 PM,C,2
10/24/22, 2:56:00 AM,C,2
