1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: CB0000005699CE21
Is Mission Active?  false
Mission Start:  Sun Jul 18 17:47:00 CEST 2021
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2074
Total Samples:  2074
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
10/30/21, 4:32:00 PM,C,1
10/30/21, 8:47:00 PM,C,-2.5
10/31/21, 1:02:00 AM,C,-3
10/31/21, 4:17:00 AM,C,-3.5
10/31/21, 8:32:00 AM,C,0.5
10/31/21, 12:47:00 PM,C,12
10/31/21, 5:02:00 PM,C,-0.5
10/31/21, 9:17:00 PM,C,-1.5
11/1/21, 1:32:00 AM,C,-1.5
11/1/21, 5:47:00 AM,C,-1.5
11/1/21, 10:02:00 AM,C,15
11/1/21, 2:17:00 PM,C,7.5
11/1/21, 6:32:00 PM,C,4
11/1/21, 10:47:00 PM,C,4
11/2/21, 3:02:00 AM,C,2.5
11/2/21, 7:17:00 AM,C,1.5
11/2/21, 11:32:00 AM,C,6.5
11/2/21, 3:47:00 PM,C,3
11/2/21, 8:02:00 PM,C,1.5
11/3/21, 12:17:00 AM,C,3.5
11/3/21, 4:32:00 AM,C,4
11/3/21, 8:47:00 AM,C,5.5
11/3/21, 1:02:00 PM,C,7
11/3/21, 5:17:00 PM,C,6.5
11/3/21, 9:32:00 PM,C,7
11/4/21, 1:47:00 AM,C,7.5
11/4/21, 6:02:00 AM,C,6.5
11/4/21, 10:17:00 AM,C,5.5
11/4/21, 2:32:00 PM,C,6
11/4/21, 6:47:00 PM,C,3.5
11/4/21, 11:02:00 PM,C,2.5
11/5/21, 3:17:00 AM,C,1.5
11/5/21, 7:32:00 AM,C,1
11/5/21, 11:47:00 AM,C,1.5
11/5/21, 4:02:00 PM,C,0.5
11/5/21, 8:17:00 PM,C,-0.5
11/6/21, 12:32:00 AM,C,-0.5
11/6/21, 4:47:00 AM,C,-0.5
11/6/21, 9:02:00 AM,C,0
11/6/21, 1:17:00 PM,C,0.5
11/6/21, 5:32:00 PM,C,-0.5
11/6/21, 9:47:00 PM,C,-0.5
11/7/21, 2:02:00 AM,C,-1
11/7/21, 6:17:00 AM,C,-1
11/7/21, 10:32:00 AM,C,0
11/7/21, 2:47:00 PM,C,-0.5
11/7/21, 7:02:00 PM,C,-1
11/7/21, 11:17:00 PM,C,-1
11/8/21, 3:32:00 AM,C,-1
11/8/21, 7:47:00 AM,C,-1.5
11/8/21, 12:02:00 PM,C,8.5
11/8/21, 4:17:00 PM,C,-0.5
11/8/21, 8:32:00 PM,C,-1
11/9/21, 12:47:00 AM,C,1
11/9/21, 5:02:00 AM,C,0
11/9/21, 9:17:00 AM,C,-1
11/9/21, 1:32:00 PM,C,0.5
11/9/21, 5:47:00 PM,C,0
11/9/21, 10:02:00 PM,C,-0.5
11/10/21, 2:17:00 AM,C,-0.5
11/10/21, 6:32:00 AM,C,-0.5
11/10/21, 10:47:00 AM,C,7.5
11/10/21, 3:02:00 PM,C,2
11/10/21, 7:17:00 PM,C,-1
11/10/21, 11:32:00 PM,C,-0.5
11/11/21, 3:47:00 AM,C,0
11/11/21, 8:02:00 AM,C,0.5
11/11/21, 12:17:00 PM,C,1.5
11/11/21, 4:32:00 PM,C,1.5
11/11/21, 8:47:00 PM,C,2.5
11/12/21, 1:02:00 AM,C,3.5
11/12/21, 5:17:00 AM,C,5.5
11/12/21, 9:32:00 AM,C,4
11/12/21, 1:47:00 PM,C,2.5
11/12/21, 6:02:00 PM,C,2.5
11/12/21, 10:17:00 PM,C,0
11/13/21, 2:32:00 AM,C,0
11/13/21, 6:47:00 AM,C,-0.5
11/13/21, 11:02:00 AM,C,2.5
11/13/21, 3:17:00 PM,C,0
11/13/21, 7:32:00 PM,C,0
11/13/21, 11:47:00 PM,C,3
11/14/21, 4:02:00 AM,C,6.5
11/14/21, 8:17:00 AM,C,7.5
11/14/21, 12:32:00 PM,C,8.5
11/14/21, 4:47:00 PM,C,9
11/14/21, 9:02:00 PM,C,8
11/15/21, 1:17:00 AM,C,6.5
11/15/21, 5:32:00 AM,C,5
11/15/21, 9:47:00 AM,C,5.5
11/15/21, 2:02:00 PM,C,0.5
11/15/21, 6:17:00 PM,C,-1
11/15/21, 10:32:00 PM,C,-2.5
11/16/21, 2:47:00 AM,C,-3
11/16/21, 7:02:00 AM,C,-2
11/16/21, 11:17:00 AM,C,2.5
11/16/21, 3:32:00 PM,C,-0.5
11/16/21, 7:47:00 PM,C,-7
11/17/21, 12:02:00 AM,C,-8
11/17/21, 4:17:00 AM,C,-8
11/17/21, 8:32:00 AM,C,-5.5
11/17/21, 12:47:00 PM,C,4.5
11/17/21, 5:02:00 PM,C,-3
11/17/21, 9:17:00 PM,C,-3.5
11/18/21, 1:32:00 AM,C,-3
11/18/21, 5:47:00 AM,C,-2
11/18/21, 10:02:00 AM,C,0
11/18/21, 2:17:00 PM,C,0
11/18/21, 6:32:00 PM,C,0
11/18/21, 10:47:00 PM,C,0
11/19/21, 3:02:00 AM,C,0
11/19/21, 7:17:00 AM,C,0
11/19/21, 11:32:00 AM,C,2
11/19/21, 3:47:00 PM,C,0
11/19/21, 8:02:00 PM,C,-2.5
11/20/21, 12:17:00 AM,C,-3
11/20/21, 4:32:00 AM,C,-2.5
11/20/21, 8:47:00 AM,C,-0.5
11/20/21, 1:02:00 PM,C,2.5
11/20/21, 5:17:00 PM,C,-0.5
11/20/21, 9:32:00 PM,C,-1.5
11/21/21, 1:47:00 AM,C,-1.5
11/21/21, 6:02:00 AM,C,-3
11/21/21, 10:17:00 AM,C,3
11/21/21, 2:32:00 PM,C,2
11/21/21, 6:47:00 PM,C,-1
11/21/21, 11:02:00 PM,C,-2
11/22/21, 3:17:00 AM,C,-2
11/22/21, 7:32:00 AM,C,-2
11/22/21, 11:47:00 AM,C,2
11/22/21, 4:02:00 PM,C,0.5
11/22/21, 8:17:00 PM,C,0.5
11/23/21, 12:32:00 AM,C,0
11/23/21, 4:47:00 AM,C,0
11/23/21, 9:02:00 AM,C,0
11/23/21, 1:17:00 PM,C,0.5
11/23/21, 5:32:00 PM,C,-1
11/23/21, 9:47:00 PM,C,-2
11/24/21, 2:02:00 AM,C,-3.5
11/24/21, 6:17:00 AM,C,-5
11/24/21, 10:32:00 AM,C,1
11/24/21, 2:47:00 PM,C,0.5
11/24/21, 7:02:00 PM,C,-1
11/24/21, 11:17:00 PM,C,-1
11/25/21, 3:32:00 AM,C,-0.5
11/25/21, 7:47:00 AM,C,0
11/25/21, 12:02:00 PM,C,0.5
11/25/21, 4:17:00 PM,C,0
11/25/21, 8:32:00 PM,C,0
11/26/21, 12:47:00 AM,C,0
11/26/21, 5:02:00 AM,C,1
11/26/21, 9:17:00 AM,C,2.5
11/26/21, 1:32:00 PM,C,3.5
11/26/21, 5:47:00 PM,C,0
11/26/21, 10:02:00 PM,C,0.5
11/27/21, 2:17:00 AM,C,0.5
11/27/21, 6:32:00 AM,C,1
11/27/21, 10:47:00 AM,C,3
11/27/21, 3:02:00 PM,C,2.5
11/27/21, 7:17:00 PM,C,3.5
11/27/21, 11:32:00 PM,C,5
11/28/21, 3:47:00 AM,C,4.5
11/28/21, 8:02:00 AM,C,4.5
11/28/21, 12:17:00 PM,C,5
11/28/21, 4:32:00 PM,C,2.5
11/28/21, 8:47:00 PM,C,5
11/29/21, 1:02:00 AM,C,2.5
11/29/21, 5:17:00 AM,C,2.5
11/29/21, 9:32:00 AM,C,10.5
11/29/21, 1:47:00 PM,C,5
11/29/21, 6:02:00 PM,C,2.5
11/29/21, 10:17:00 PM,C,3.5
11/30/21, 2:32:00 AM,C,3.5
11/30/21, 6:47:00 AM,C,2
11/30/21, 11:02:00 AM,C,1.5
11/30/21, 3:17:00 PM,C,2
11/30/21, 7:32:00 PM,C,2.5
11/30/21, 11:47:00 PM,C,3
12/1/21, 4:02:00 AM,C,5.5
12/1/21, 8:17:00 AM,C,3
12/1/21, 12:32:00 PM,C,4
12/1/21, 4:47:00 PM,C,3.5
12/1/21, 9:02:00 PM,C,4.5
12/2/21, 1:17:00 AM,C,1
12/2/21, 5:32:00 AM,C,1.5
12/2/21, 9:47:00 AM,C,1.5
12/2/21, 2:02:00 PM,C,1
12/2/21, 6:17:00 PM,C,-2
12/2/21, 10:32:00 PM,C,-4.5
12/3/21, 2:47:00 AM,C,-6.5
12/3/21, 7:02:00 AM,C,-6.5
12/3/21, 11:17:00 AM,C,-0.5
12/3/21, 3:32:00 PM,C,-0.5
12/3/21, 7:47:00 PM,C,-3
12/4/21, 12:02:00 AM,C,-2
12/4/21, 4:17:00 AM,C,-2
12/4/21, 8:32:00 AM,C,-2
12/4/21, 12:47:00 PM,C,-0.5
12/4/21, 5:02:00 PM,C,-3
12/4/21, 9:17:00 PM,C,-5
12/5/21, 1:32:00 AM,C,-4
12/5/21, 5:47:00 AM,C,-7
12/5/21, 10:02:00 AM,C,3
12/5/21, 2:17:00 PM,C,-2.5
12/5/21, 6:32:00 PM,C,-5
12/5/21, 10:47:00 PM,C,-4.5
12/6/21, 3:02:00 AM,C,-5
12/6/21, 7:17:00 AM,C,-4
12/6/21, 11:32:00 AM,C,-0.5
12/6/21, 3:47:00 PM,C,-1
12/6/21, 8:02:00 PM,C,0
12/7/21, 12:17:00 AM,C,0
12/7/21, 4:32:00 AM,C,0
12/7/21, 8:47:00 AM,C,0.5
12/7/21, 1:02:00 PM,C,3
12/7/21, 5:17:00 PM,C,0.5
12/7/21, 9:32:00 PM,C,1.5
12/8/21, 1:47:00 AM,C,1
12/8/21, 6:02:00 AM,C,0
12/8/21, 10:17:00 AM,C,-0.5
12/8/21, 2:32:00 PM,C,-1.5
12/8/21, 6:47:00 PM,C,-3
12/8/21, 11:02:00 PM,C,-3.5
12/9/21, 3:17:00 AM,C,-3.5
12/9/21, 7:32:00 AM,C,-3
12/9/21, 11:47:00 AM,C,-2
12/9/21, 4:02:00 PM,C,-3
12/9/21, 8:17:00 PM,C,-5
12/10/21, 12:32:00 AM,C,-8
12/10/21, 4:47:00 AM,C,-5.5
12/10/21, 9:02:00 AM,C,-3.5
12/10/21, 1:17:00 PM,C,-0.5
12/10/21, 5:32:00 PM,C,-2
12/10/21, 9:47:00 PM,C,-0.5
12/11/21, 2:02:00 AM,C,-0.5
12/11/21, 6:17:00 AM,C,0
12/11/21, 10:32:00 AM,C,0.5
12/11/21, 2:47:00 PM,C,0
12/11/21, 7:02:00 PM,C,-2.5
12/11/21, 11:17:00 PM,C,-3.5
12/12/21, 3:32:00 AM,C,-3.5
12/12/21, 7:47:00 AM,C,-3.5
12/12/21, 12:02:00 PM,C,-1.5
12/12/21, 4:17:00 PM,C,-3.5
12/12/21, 8:32:00 PM,C,-3.5
12/13/21, 12:47:00 AM,C,-4
12/13/21, 5:02:00 AM,C,-3
12/13/21, 9:17:00 AM,C,-2
12/13/21, 1:32:00 PM,C,0.5
12/13/21, 5:47:00 PM,C,-1.5
12/13/21, 10:02:00 PM,C,-2
12/14/21, 2:17:00 AM,C,-3.5
12/14/21, 6:32:00 AM,C,-4.5
12/14/21, 10:47:00 AM,C,-0.5
12/14/21, 3:02:00 PM,C,-2.5
12/14/21, 7:17:00 PM,C,-4.5
12/14/21, 11:32:00 PM,C,-4
12/15/21, 3:47:00 AM,C,-3.5
12/15/21, 8:02:00 AM,C,-3.5
12/15/21, 12:17:00 PM,C,2
12/15/21, 4:32:00 PM,C,-4
12/15/21, 8:47:00 PM,C,-3.5
12/16/21, 1:02:00 AM,C,-3.5
12/16/21, 5:17:00 AM,C,-3.5
12/16/21, 9:32:00 AM,C,-2.5
12/16/21, 1:47:00 PM,C,-1.5
12/16/21, 6:02:00 PM,C,-5
12/16/21, 10:17:00 PM,C,-8
12/17/21, 2:32:00 AM,C,-11.5
12/17/21, 6:47:00 AM,C,-8
12/17/21, 11:02:00 AM,C,-1.5
12/17/21, 3:17:00 PM,C,-3
12/17/21, 7:32:00 PM,C,-4.5
12/17/21, 11:47:00 PM,C,-3.5
12/18/21, 4:02:00 AM,C,-2
12/18/21, 8:17:00 AM,C,0
12/18/21, 12:32:00 PM,C,0.5
12/18/21, 4:47:00 PM,C,-1
12/18/21, 9:02:00 PM,C,-2.5
12/19/21, 1:17:00 AM,C,-2.5
12/19/21, 5:32:00 AM,C,-8
12/19/21, 9:47:00 AM,C,3.5
12/19/21, 2:02:00 PM,C,0
12/19/21, 6:17:00 PM,C,-8
12/19/21, 10:32:00 PM,C,-9
12/20/21, 2:47:00 AM,C,-8.5
12/20/21, 7:02:00 AM,C,-9
12/20/21, 11:17:00 AM,C,7
12/20/21, 3:32:00 PM,C,-6
12/20/21, 7:47:00 PM,C,-9
12/21/21, 12:02:00 AM,C,-8
12/21/21, 4:17:00 AM,C,-7
12/21/21, 8:32:00 AM,C,-3
12/21/21, 12:47:00 PM,C,2
12/21/21, 5:02:00 PM,C,0
12/21/21, 9:17:00 PM,C,0
12/22/21, 1:32:00 AM,C,0
12/22/21, 5:47:00 AM,C,0
12/22/21, 10:02:00 AM,C,0.5
12/22/21, 2:17:00 PM,C,0.5
12/22/21, 6:32:00 PM,C,0
12/22/21, 10:47:00 PM,C,0
12/23/21, 3:02:00 AM,C,0
12/23/21, 7:17:00 AM,C,-2
12/23/21, 11:32:00 AM,C,-0.5
12/23/21, 3:47:00 PM,C,-3.5
12/23/21, 8:02:00 PM,C,-5
12/24/21, 12:17:00 AM,C,-5.5
12/24/21, 4:32:00 AM,C,-4.5
12/24/21, 8:47:00 AM,C,-3.5
12/24/21, 1:02:00 PM,C,-0.5
12/24/21, 5:17:00 PM,C,-4
12/24/21, 9:32:00 PM,C,-4.5
12/25/21, 1:47:00 AM,C,-4.5
12/25/21, 6:02:00 AM,C,-4.5
12/25/21, 10:17:00 AM,C,-3
12/25/21, 2:32:00 PM,C,-4
12/25/21, 6:47:00 PM,C,-5
12/25/21, 11:02:00 PM,C,-6.5
12/26/21, 3:17:00 AM,C,-7.5
12/26/21, 7:32:00 AM,C,-7.5
12/26/21, 11:47:00 AM,C,-7
12/26/21, 4:02:00 PM,C,-9
12/26/21, 8:17:00 PM,C,-10.5
12/27/21, 12:32:00 AM,C,-10.5
12/27/21, 4:47:00 AM,C,-15
12/27/21, 9:02:00 AM,C,-17.5
12/27/21, 1:17:00 PM,C,-6.5
12/27/21, 5:32:00 PM,C,-11
12/27/21, 9:47:00 PM,C,-12
12/28/21, 2:02:00 AM,C,-12
12/28/21, 6:17:00 AM,C,-12.5
12/28/21, 10:32:00 AM,C,-11.5
12/28/21, 2:47:00 PM,C,-7
12/28/21, 7:02:00 PM,C,-11
12/28/21, 11:17:00 PM,C,-12.5
12/29/21, 3:32:00 AM,C,-14.5
12/29/21, 7:47:00 AM,C,-18
12/29/21, 12:02:00 PM,C,-6.5
12/29/21, 4:17:00 PM,C,-9.5
12/29/21, 8:32:00 PM,C,-10
12/30/21, 12:47:00 AM,C,-10.5
12/30/21, 5:02:00 AM,C,-10
12/30/21, 9:17:00 AM,C,-9
12/30/21, 1:32:00 PM,C,-4
12/30/21, 5:47:00 PM,C,-5
12/30/21, 10:02:00 PM,C,-5.5
12/31/21, 2:17:00 AM,C,-7
12/31/21, 6:32:00 AM,C,-9.5
12/31/21, 10:47:00 AM,C,-8.5
12/31/21, 3:02:00 PM,C,-9
12/31/21, 7:17:00 PM,C,-14
12/31/21, 11:32:00 PM,C,-17.5
1/1/22, 3:47:00 AM,C,-13.5
1/1/22, 8:02:00 AM,C,-11.5
1/1/22, 12:17:00 PM,C,-6.5
1/1/22, 4:32:00 PM,C,-6.5
1/1/22, 8:47:00 PM,C,-8.5
1/2/22, 1:02:00 AM,C,-5.5
1/2/22, 5:17:00 AM,C,-4
1/2/22, 9:32:00 AM,C,-2.5
1/2/22, 1:47:00 PM,C,-1.5
1/2/22, 6:02:00 PM,C,-1
1/2/22, 10:17:00 PM,C,-1
1/3/22, 2:32:00 AM,C,-1.5
1/3/22, 6:47:00 AM,C,-2
1/3/22, 11:02:00 AM,C,-2
1/3/22, 3:17:00 PM,C,-2.5
1/3/22, 7:32:00 PM,C,-3
1/3/22, 11:47:00 PM,C,-4
1/4/22, 4:02:00 AM,C,-4
1/4/22, 8:17:00 AM,C,-4
1/4/22, 12:32:00 PM,C,-3.5
1/4/22, 4:47:00 PM,C,-3
1/4/22, 9:02:00 PM,C,-3
1/5/22, 1:17:00 AM,C,-3.5
1/5/22, 5:32:00 AM,C,-3.5
1/5/22, 9:47:00 AM,C,-3.5
1/5/22, 2:02:00 PM,C,-3.5
1/5/22, 6:17:00 PM,C,-3.5
1/5/22, 10:32:00 PM,C,-3.5
1/6/22, 2:47:00 AM,C,-4
1/6/22, 7:02:00 AM,C,-4
1/6/22, 11:17:00 AM,C,-3.5
1/6/22, 3:32:00 PM,C,-0.5
1/6/22, 7:47:00 PM,C,-0.5
1/7/22, 12:02:00 AM,C,-1
1/7/22, 4:17:00 AM,C,-1
1/7/22, 8:32:00 AM,C,-1
1/7/22, 12:47:00 PM,C,-0.5
1/7/22, 5:02:00 PM,C,-1
1/7/22, 9:17:00 PM,C,-1
1/8/22, 1:32:00 AM,C,-1.5
1/8/22, 5:47:00 AM,C,-1
1/8/22, 10:02:00 AM,C,-1
1/8/22, 2:17:00 PM,C,-1
1/8/22, 6:32:00 PM,C,-1
1/8/22, 10:47:00 PM,C,-1
1/9/22, 3:02:00 AM,C,-1
1/9/22, 7:17:00 AM,C,-1
1/9/22, 11:32:00 AM,C,-0.5
1/9/22, 3:47:00 PM,C,0
1/9/22, 8:02:00 PM,C,0
1/10/22, 12:17:00 AM,C,0
1/10/22, 4:32:00 AM,C,-0.5
1/10/22, 8:47:00 AM,C,-1
1/10/22, 1:02:00 PM,C,-1
1/10/22, 5:17:00 PM,C,-0.5
1/10/22, 9:32:00 PM,C,0
1/11/22, 1:47:00 AM,C,0
1/11/22, 6:02:00 AM,C,0
1/11/22, 10:17:00 AM,C,0
1/11/22, 2:32:00 PM,C,0.5
1/11/22, 6:47:00 PM,C,0.5
1/11/22, 11:02:00 PM,C,0.5
1/12/22, 3:17:00 AM,C,0.5
1/12/22, 7:32:00 AM,C,1
1/12/22, 11:47:00 AM,C,1
1/12/22, 4:02:00 PM,C,1.5
1/12/22, 8:17:00 PM,C,0.5
1/13/22, 12:32:00 AM,C,0.5
1/13/22, 4:47:00 AM,C,0.5
1/13/22, 9:02:00 AM,C,1
1/13/22, 1:17:00 PM,C,4.5
1/13/22, 5:32:00 PM,C,1
1/13/22, 9:47:00 PM,C,-1.5
1/14/22, 2:02:00 AM,C,-2.5
1/14/22, 6:17:00 AM,C,0.5
1/14/22, 10:32:00 AM,C,2
1/14/22, 2:47:00 PM,C,2
1/14/22, 7:02:00 PM,C,-0.5
1/14/22, 11:17:00 PM,C,1.5
1/15/22, 3:32:00 AM,C,1
1/15/22, 7:47:00 AM,C,-1
1/15/22, 12:02:00 PM,C,12
1/15/22, 4:17:00 PM,C,-0.5
1/15/22, 8:32:00 PM,C,-1
1/16/22, 12:47:00 AM,C,-2.5
1/16/22, 5:02:00 AM,C,-0.5
1/16/22, 9:17:00 AM,C,1
1/16/22, 1:32:00 PM,C,4.5
1/16/22, 5:47:00 PM,C,0
1/16/22, 10:02:00 PM,C,-0.5
1/17/22, 2:17:00 AM,C,-1
1/17/22, 6:32:00 AM,C,0
1/17/22, 10:47:00 AM,C,4
1/17/22, 3:02:00 PM,C,1.5
1/17/22, 7:17:00 PM,C,0.5
1/17/22, 11:32:00 PM,C,0.5
1/18/22, 3:47:00 AM,C,0.5
1/18/22, 8:02:00 AM,C,0.5
1/18/22, 12:17:00 PM,C,3.5
1/18/22, 4:32:00 PM,C,1.5
1/18/22, 8:47:00 PM,C,0.5
1/19/22, 1:02:00 AM,C,0
1/19/22, 5:17:00 AM,C,0
1/19/22, 9:32:00 AM,C,2
1/19/22, 1:47:00 PM,C,5
1/19/22, 6:02:00 PM,C,1
1/19/22, 10:17:00 PM,C,1
1/20/22, 2:32:00 AM,C,1
1/20/22, 6:47:00 AM,C,1
1/20/22, 11:02:00 AM,C,8
1/20/22, 3:17:00 PM,C,0.5
1/20/22, 7:32:00 PM,C,0
1/20/22, 11:47:00 PM,C,0
1/21/22, 4:02:00 AM,C,-1
1/21/22, 8:17:00 AM,C,-2
1/21/22, 12:32:00 PM,C,1
1/21/22, 4:47:00 PM,C,0
1/21/22, 9:02:00 PM,C,-1
1/22/22, 1:17:00 AM,C,-4.5
1/22/22, 5:32:00 AM,C,-5
1/22/22, 9:47:00 AM,C,10
1/22/22, 2:02:00 PM,C,5
1/22/22, 6:17:00 PM,C,-2
1/22/22, 10:32:00 PM,C,-3
1/23/22, 2:47:00 AM,C,-2
1/23/22, 7:02:00 AM,C,-4
1/23/22, 11:17:00 AM,C,17.5
1/23/22, 3:32:00 PM,C,3
1/23/22, 7:47:00 PM,C,5.5
1/24/22, 12:02:00 AM,C,1
1/24/22, 4:17:00 AM,C,-2.5
1/24/22, 8:32:00 AM,C,-3.5
1/24/22, 12:47:00 PM,C,13
1/24/22, 5:02:00 PM,C,-1.5
1/24/22, 9:17:00 PM,C,-4
1/25/22, 1:32:00 AM,C,-5
1/25/22, 5:47:00 AM,C,-5.5
1/25/22, 10:02:00 AM,C,11.5
1/25/22, 2:17:00 PM,C,5.5
1/25/22, 6:32:00 PM,C,-2
1/25/22, 10:47:00 PM,C,-1.5
1/26/22, 3:02:00 AM,C,-4
1/26/22, 7:17:00 AM,C,-5
1/26/22, 11:32:00 AM,C,19
1/26/22, 3:47:00 PM,C,1.5
1/26/22, 8:02:00 PM,C,-0.5
1/27/22, 12:17:00 AM,C,-2
1/27/22, 4:32:00 AM,C,-4
1/27/22, 8:47:00 AM,C,-2.5
1/27/22, 1:02:00 PM,C,14.5
1/27/22, 5:17:00 PM,C,-0.5
1/27/22, 9:32:00 PM,C,-2.5
1/28/22, 1:47:00 AM,C,-2.5
1/28/22, 6:02:00 AM,C,-3.5
1/28/22, 10:17:00 AM,C,11
1/28/22, 2:32:00 PM,C,3
1/28/22, 6:47:00 PM,C,-3
1/28/22, 11:02:00 PM,C,-3.5
1/29/22, 3:17:00 AM,C,-4
1/29/22, 7:32:00 AM,C,-3.5
1/29/22, 11:47:00 AM,C,12
1/29/22, 4:02:00 PM,C,5.5
1/29/22, 8:17:00 PM,C,1
1/30/22, 12:32:00 AM,C,0
1/30/22, 4:47:00 AM,C,0
1/30/22, 9:02:00 AM,C,0.5
1/30/22, 1:17:00 PM,C,1
1/30/22, 5:32:00 PM,C,0.5
1/30/22, 9:47:00 PM,C,-2
1/31/22, 2:02:00 AM,C,-2.5
1/31/22, 6:17:00 AM,C,-3.5
1/31/22, 10:32:00 AM,C,2.5
1/31/22, 2:47:00 PM,C,-0.5
1/31/22, 7:02:00 PM,C,-3
1/31/22, 11:17:00 PM,C,-3
2/1/22, 3:32:00 AM,C,-3.5
2/1/22, 7:47:00 AM,C,-4.5
2/1/22, 12:02:00 PM,C,-0.5
2/1/22, 4:17:00 PM,C,-5
2/1/22, 8:32:00 PM,C,-12
2/2/22, 12:47:00 AM,C,-12
2/2/22, 5:02:00 AM,C,-8.5
2/2/22, 9:17:00 AM,C,-5
2/2/22, 1:32:00 PM,C,-2
2/2/22, 5:47:00 PM,C,-5
2/2/22, 10:02:00 PM,C,-4
2/3/22, 2:17:00 AM,C,-3.5
2/3/22, 6:32:00 AM,C,-2
2/3/22, 10:47:00 AM,C,2
2/3/22, 3:02:00 PM,C,2
2/3/22, 7:17:00 PM,C,0
2/3/22, 11:32:00 PM,C,0
2/4/22, 3:47:00 AM,C,0
2/4/22, 8:02:00 AM,C,0
2/4/22, 12:17:00 PM,C,0.5
2/4/22, 4:32:00 PM,C,0
2/4/22, 8:47:00 PM,C,0
2/5/22, 1:02:00 AM,C,0
2/5/22, 5:17:00 AM,C,0
2/5/22, 9:32:00 AM,C,1
2/5/22, 1:47:00 PM,C,4.5
2/5/22, 6:02:00 PM,C,-1
2/5/22, 10:17:00 PM,C,-1.5
2/6/22, 2:32:00 AM,C,-2.5
2/6/22, 6:47:00 AM,C,-4
2/6/22, 11:02:00 AM,C,8.5
2/6/22, 3:17:00 PM,C,1
2/6/22, 7:32:00 PM,C,-0.5
2/6/22, 11:47:00 PM,C,-1
2/7/22, 4:02:00 AM,C,0
2/7/22, 8:17:00 AM,C,0.5
2/7/22, 12:32:00 PM,C,1.5
2/7/22, 4:47:00 PM,C,0.5
2/7/22, 9:02:00 PM,C,-0.5
2/8/22, 1:17:00 AM,C,-0.5
2/8/22, 5:32:00 AM,C,0
2/8/22, 9:47:00 AM,C,1
2/8/22, 2:02:00 PM,C,2
2/8/22, 6:17:00 PM,C,0
2/8/22, 10:32:00 PM,C,0
2/9/22, 2:47:00 AM,C,0
2/9/22, 7:02:00 AM,C,0
2/9/22, 11:17:00 AM,C,4.5
2/9/22, 3:32:00 PM,C,2.5
2/9/22, 7:47:00 PM,C,1
2/10/22, 12:02:00 AM,C,1
2/10/22, 4:17:00 AM,C,-0.5
2/10/22, 8:32:00 AM,C,1
2/10/22, 12:47:00 PM,C,5
2/10/22, 5:02:00 PM,C,1
2/10/22, 9:17:00 PM,C,0.5
2/11/22, 1:32:00 AM,C,-3
2/11/22, 5:47:00 AM,C,-3.5
2/11/22, 10:02:00 AM,C,9.5
2/11/22, 2:17:00 PM,C,7
2/11/22, 6:32:00 PM,C,-2.5
2/11/22, 10:47:00 PM,C,-3.5
2/12/22, 3:02:00 AM,C,-4.5
2/12/22, 7:17:00 AM,C,-4
2/12/22, 11:32:00 AM,C,22.5
2/12/22, 3:47:00 PM,C,2
2/12/22, 8:02:00 PM,C,-2
2/13/22, 12:17:00 AM,C,-2.5
2/13/22, 4:32:00 AM,C,-4
2/13/22, 8:47:00 AM,C,0.5
2/13/22, 1:02:00 PM,C,16
2/13/22, 5:17:00 PM,C,1.5
2/13/22, 9:32:00 PM,C,0.5
2/14/22, 1:47:00 AM,C,1.5
2/14/22, 6:02:00 AM,C,0.5
2/14/22, 10:17:00 AM,C,1
2/14/22, 2:32:00 PM,C,3.5
2/14/22, 6:47:00 PM,C,0
2/14/22, 11:02:00 PM,C,-0.5
2/15/22, 3:17:00 AM,C,-0.5
2/15/22, 7:32:00 AM,C,-1
2/15/22, 11:47:00 AM,C,5.5
2/15/22, 4:02:00 PM,C,1
2/15/22, 8:17:00 PM,C,0
2/16/22, 12:32:00 AM,C,-0.5
2/16/22, 4:47:00 AM,C,-2
2/16/22, 9:02:00 AM,C,1
2/16/22, 1:17:00 PM,C,5.5
2/16/22, 5:32:00 PM,C,0.5
2/16/22, 9:47:00 PM,C,-1
2/17/22, 2:02:00 AM,C,-0.5
2/17/22, 6:17:00 AM,C,0
2/17/22, 10:32:00 AM,C,2
2/17/22, 2:47:00 PM,C,1.5
2/17/22, 7:02:00 PM,C,0
2/17/22, 11:17:00 PM,C,0
2/18/22, 3:32:00 AM,C,0
2/18/22, 7:47:00 AM,C,0
2/18/22, 12:02:00 PM,C,4
2/18/22, 4:17:00 PM,C,3.5
2/18/22, 8:32:00 PM,C,-2
2/19/22, 12:47:00 AM,C,-2.5
2/19/22, 5:02:00 AM,C,-0.5
2/19/22, 9:17:00 AM,C,0
2/19/22, 1:32:00 PM,C,0
2/19/22, 5:47:00 PM,C,0
2/19/22, 10:02:00 PM,C,-1
2/20/22, 2:17:00 AM,C,-1.5
2/20/22, 6:32:00 AM,C,-2
2/20/22, 10:47:00 AM,C,3
2/20/22, 3:02:00 PM,C,-1
2/20/22, 7:17:00 PM,C,-4.5
