1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: A70000005EDF6D21
Is Mission Active?  false
Mission Start:  Sun Jul 10 09:40:00 PDT 2022
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2113
Total Samples:  2113
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
10/12/22, 6:10:00 AM,C,7
10/12/22, 10:25:00 AM,C,9
10/12/22, 2:40:00 PM,C,11.5
10/12/22, 6:55:00 PM,C,11
10/12/22, 11:10:00 PM,C,10
10/13/22, 3:25:00 AM,C,10
10/13/22, 7:40:00 AM,C,9.5
10/13/22, 11:55:00 AM,C,12.5
10/13/22, 4:10:00 PM,C,13
10/13/22, 8:25:00 PM,C,11.5
10/14/22, 12:40:00 AM,C,10.5
10/14/22, 4:55:00 AM,C,9.5
10/14/22, 9:10:00 AM,C,9.5
10/14/22, 1:25:00 PM,C,12.5
10/14/22, 5:40:00 PM,C,12
10/14/22, 9:55:00 PM,C,10.5
10/15/22, 2:10:00 AM,C,10
10/15/22, 6:25:00 AM,C,9.5
10/15/22, 10:40:00 AM,C,12
10/15/22, 2:55:00 PM,C,13
10/15/22, 7:10:00 PM,C,11.5
10/15/22, 11:25:00 PM,C,10.5
10/16/22, 3:40:00 AM,C,9.5
10/16/22, 7:55:00 AM,C,10
10/16/22, 12:10:00 PM,C,13
10/16/22, 4:25:00 PM,C,13
10/16/22, 8:40:00 PM,C,11
10/17/22, 12:55:00 AM,C,10.5
10/17/22, 5:10:00 AM,C,10
10/17/22, 9:25:00 AM,C,10
10/17/22, 1:40:00 PM,C,12.5
10/17/22, 5:55:00 PM,C,12
10/17/22, 10:10:00 PM,C,10
10/18/22, 2:25:00 AM,C,9.5
10/18/22, 6:40:00 AM,C,9
10/18/22, 10:55:00 AM,C,11
10/18/22, 3:10:00 PM,C,12.5
10/18/22, 7:25:00 PM,C,11
10/18/22, 11:40:00 PM,C,9.5
10/19/22, 3:55:00 AM,C,9
10/19/22, 8:10:00 AM,C,9
10/19/22, 12:25:00 PM,C,11.5
10/19/22, 4:40:00 PM,C,12
10/19/22, 8:55:00 PM,C,10.5
10/20/22, 1:10:00 AM,C,9.5
10/20/22, 5:25:00 AM,C,9
10/20/22, 9:40:00 AM,C,9
10/20/22, 1:55:00 PM,C,9
10/20/22, 6:10:00 PM,C,8
10/20/22, 10:25:00 PM,C,7
10/21/22, 2:40:00 AM,C,6
10/21/22, 6:55:00 AM,C,4.5
10/21/22, 11:10:00 AM,C,3
10/21/22, 3:25:00 PM,C,3.5
10/21/22, 7:40:00 PM,C,3
10/21/22, 11:55:00 PM,C,2.5
10/22/22, 4:10:00 AM,C,2
10/22/22, 8:25:00 AM,C,1.5
10/22/22, 12:40:00 PM,C,2
10/22/22, 4:55:00 PM,C,1.5
10/22/22, 9:10:00 PM,C,1.5
10/23/22, 1:25:00 AM,C,1
10/23/22, 5:40:00 AM,C,1
10/23/22, 9:55:00 AM,C,0
10/23/22, 2:10:00 PM,C,0.5
10/23/22, 6:25:00 PM,C,1
10/23/22, 10:40:00 PM,C,1
10/24/22, 2:55:00 AM,C,1
10/24/22, 7:10:00 AM,C,1
10/24/22, 11:25:00 AM,C,1
10/24/22, 3:40:00 PM,C,1
10/24/22, 7:55:00 PM,C,0.5
10/25/22, 12:10:00 AM,C,1
10/25/22, 4:25:00 AM,C,0.5
10/25/22, 8:40:00 AM,C,0.5
10/25/22, 12:55:00 PM,C,0.5
10/25/22, 5:10:00 PM,C,0.5
10/25/22, 9:25:00 PM,C,0.5
10/26/22, 1:40:00 AM,C,0.5
