1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: 5B00000053CF1A21
Is Mission Active?  true
Mission Start:  Sat Jul 20 10:38:00 PDT 2019
Sample Rate:  Every 255 minute(s)
Number of Mission Samples:  2124
Total Samples:  2124
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 °C
Low Temperature Alarm:  -40 °C

Date/Time,Unit,Value
10/19/19 11:08:00 AM,C,3.5
10/19/19 3:23:00 PM,C,3.5
10/19/19 7:38:00 PM,C,1.5
10/19/19 11:53:00 PM,C,1
10/20/19 4:08:00 AM,C,1
10/20/19 8:23:00 AM,C,1
10/20/19 12:38:00 PM,C,0.5
10/20/19 4:53:00 PM,C,0.5
10/20/19 9:08:00 PM,C,3
10/21/19 1:23:00 AM,C,3.5
10/21/19 5:38:00 AM,C,3.5
10/21/19 9:53:00 AM,C,4
10/21/19 2:08:00 PM,C,3.5
10/21/19 6:23:00 PM,C,2.5
10/21/19 10:38:00 PM,C,2.5
10/22/19 2:53:00 AM,C,5
10/22/19 7:08:00 AM,C,4.5
10/22/19 11:23:00 AM,C,5.5
10/22/19 3:38:00 PM,C,5.5
10/22/19 7:53:00 PM,C,4.5
10/23/19 12:08:00 AM,C,4
10/23/19 4:23:00 AM,C,3
10/23/19 8:38:00 AM,C,2.5
10/23/19 12:53:00 PM,C,4
10/23/19 5:08:00 PM,C,3.5
10/23/19 9:23:00 PM,C,2.5
10/24/19 1:38:00 AM,C,2.5
10/24/19 5:53:00 AM,C,2.5
10/24/19 10:08:00 AM,C,3
10/24/19 2:23:00 PM,C,4
10/24/19 6:38:00 PM,C,3.5
10/24/19 10:53:00 PM,C,3.5
10/25/19 3:08:00 AM,C,4
10/25/19 7:23:00 AM,C,4.5
10/25/19 11:38:00 AM,C,5.5
10/25/19 3:53:00 PM,C,4.5
10/25/19 8:08:00 PM,C,2.5
10/26/19 12:23:00 AM,C,0.5
10/26/19 4:38:00 AM,C,1
10/26/19 8:53:00 AM,C,1
10/26/19 1:08:00 PM,C,1
10/26/19 5:23:00 PM,C,1
10/26/19 9:38:00 PM,C,0.5
10/27/19 1:53:00 AM,C,0.5
10/27/19 6:08:00 AM,C,0.5
10/27/19 10:23:00 AM,C,0.5
10/27/19 2:38:00 PM,C,0.5
10/27/19 6:53:00 PM,C,0.5
10/27/19 11:08:00 PM,C,0.5
10/28/19 3:23:00 AM,C,0.5
10/28/19 7:38:00 AM,C,0.5
10/28/19 11:53:00 AM,C,0.5
10/28/19 4:08:00 PM,C,0.5
10/28/19 8:23:00 PM,C,0.5
10/29/19 12:38:00 AM,C,0.5
10/29/19 4:53:00 AM,C,0
10/29/19 9:08:00 AM,C,0
10/29/19 1:23:00 PM,C,0
10/29/19 5:38:00 PM,C,0
10/29/19 9:53:00 PM,C,0
10/30/19 2:08:00 AM,C,0
10/30/19 6:23:00 AM,C,0
10/30/19 10:38:00 AM,C,0
10/30/19 2:53:00 PM,C,0
10/30/19 7:08:00 PM,C,0
10/30/19 11:23:00 PM,C,0
10/31/19 3:38:00 AM,C,0
10/31/19 7:53:00 AM,C,0
10/31/19 12:08:00 PM,C,0
10/31/19 4:23:00 PM,C,0
10/31/19 8:38:00 PM,C,0
11/1/19 12:53:00 AM,C,0
11/1/19 5:08:00 AM,C,0
11/1/19 9:23:00 AM,C,0
11/1/19 1:38:00 PM,C,0.5
11/1/19 5:53:00 PM,C,1
11/1/19 10:08:00 PM,C,1
11/2/19 2:23:00 AM,C,0.5
11/2/19 6:38:00 AM,C,0.5
11/2/19 10:53:00 AM,C,2.5
11/2/19 3:08:00 PM,C,3
11/2/19 7:23:00 PM,C,2
11/2/19 11:38:00 PM,C,1.5
11/3/19 2:53:00 AM,C,1.5
11/3/19 7:08:00 AM,C,1.5
11/3/19 11:23:00 AM,C,3.5
11/3/19 3:38:00 PM,C,4
11/3/19 7:53:00 PM,C,3
11/4/19 12:08:00 AM,C,3
11/4/19 4:23:00 AM,C,2.5
11/4/19 8:38:00 AM,C,2.5
11/4/19 12:53:00 PM,C,4
11/4/19 5:08:00 PM,C,3.5
11/4/19 9:23:00 PM,C,2.5
11/5/19 1:38:00 AM,C,2
11/5/19 5:53:00 AM,C,2
11/5/19 10:08:00 AM,C,3.5
11/5/19 2:23:00 PM,C,4
11/5/19 6:38:00 PM,C,3
11/5/19 10:53:00 PM,C,2.5
11/6/19 3:08:00 AM,C,2
11/6/19 7:23:00 AM,C,1.5
11/6/19 11:38:00 AM,C,4
11/6/19 3:53:00 PM,C,3.5
11/6/19 8:08:00 PM,C,3
11/7/19 12:23:00 AM,C,2.5
11/7/19 4:38:00 AM,C,2
11/7/19 8:53:00 AM,C,2.5
11/7/19 1:08:00 PM,C,4.5
11/7/19 5:23:00 PM,C,4.5
11/7/19 9:38:00 PM,C,3.5
11/8/19 1:53:00 AM,C,3.5
11/8/19 6:08:00 AM,C,3.5
11/8/19 10:23:00 AM,C,5
11/8/19 2:38:00 PM,C,5.5
11/8/19 6:53:00 PM,C,4.5
11/8/19 11:08:00 PM,C,4.5
11/9/19 3:23:00 AM,C,4
11/9/19 7:38:00 AM,C,4
11/9/19 11:53:00 AM,C,4
11/9/19 4:08:00 PM,C,4.5
11/9/19 8:23:00 PM,C,4
11/10/19 12:38:00 AM,C,4
